"id","name","name","name","original_release_date","image"
27765,"Danny Phantom: The Ultimate Enemy","Altron Corporation","Platformer","2005-09-08","http://media.giantbomb.com/uploads/0/1992/1102470-dannyphantom_thumb.jpg"
2043,"Wanton Destruction","Sunstorm Interactive, Inc.","Action","2005-09-09","http://media.giantbomb.com/uploads/1/14906/626684-shadow_warrior_wd_title_thumb.png"
12004,"Quadrax III","Alfaline","Strategy","2005-09-09","/images/unknown.jpg"
22995,"Rifts: Promise of Power","Backbone Entertainment","Role-Playing","2005-09-10","http://media.giantbomb.com/uploads/1/14906/946318-n_gage_rifts_pack_front_thumb.png"
3113,"GripShift","Sidhe Interactive","Driving/Racing","2005-09-12","http://media.giantbomb.com/uploads/8/87209/1388551-gshift_box_thumb.png"
3575,"Battalion Wars","Kuju Entertainment Ltd.","Action","2005-09-12","http://media.giantbomb.com/uploads/0/7438/686196-battalionwarsboxart_thumb.jpg"
19166,"EverQuest II: Desert of Flames","Sony Online Entertainment","Role-Playing","2005-09-12","http://media.giantbomb.com/uploads/0/1992/1363900-everquest_ii___desert_of_flames_amerique_thumb.jpg"
4970,"Burnout Legends","Visual Impact","Action","2005-09-13","http://media.giantbomb.com/uploads/0/4340/771058-921495_56018_front_thumb.jpg"
8234,"EverQuest: Depths of Darkhollow","Sony Online Entertainment","MMORPG","2005-09-13","http://media.giantbomb.com/uploads/1/17718/874532-eqdarkhollow_thumb.png"
14258,"MediEvil Resurrection","SCE Studio Cambridge","Platformer","2005-09-13","http://media.giantbomb.com/uploads/0/4647/837352-920782_54552_front_thumb.jpg"
15532,"Urban Reign","Namco Bandai Games Inc.","Action","2005-09-13","http://media.giantbomb.com/uploads/0/6279/266049-urbanreignbox_thumb.jpg"
16040,"Nancy Drew: Last Train to Blue Moon Canyon","Her Interactive, Inc.","Adventure","2005-09-13","http://media.giantbomb.com/uploads/1/11419/714226-lasttrain2_thumb.jpg"
16492,"Burnout Revenge","Criterion Games","Driving/Racing","2005-09-13","http://media.giantbomb.com/uploads/1/13154/960703-gb_thumb.png"
17212,"Evil Dead: Regeneration","Cranky Pants Games","Action","2005-09-13","http://media.giantbomb.com/uploads/0/4865/812145-927421_66272_front_thumb.jpg"
22734,"Armored Core: Nine Breaker","FromSoftware, Inc.","Simulation","2005-09-13","http://media.giantbomb.com/uploads/0/8605/433364-armored_core_nine_breaker_thumb.jpg"
24494,"Bionicle Maze of Shadows","Razorback Developments Ltd","Role-Playing","2005-09-13","http://media.giantbomb.com/uploads/0/7899/813192-bio_thumb.png"
24906,"Cabela's Outdoor Adventures","Sand Grain Studios","Sports","2005-09-13","http://media.giantbomb.com/uploads/1/15399/843035-cabela_s_outdoor_adventures_coverart_thumb.jpg"
1745,"Scooby-Doo! Unmasked","Artificial Mind & Movement","Action","2005-09-15","http://media.giantbomb.com/uploads/0/9350/239858-unmaskedgba_thumb.jpg"
10837,"Bone: Out from Boneville","Telltale Games","Adventure","2005-09-15","http://media.giantbomb.com/uploads/0/4938/650364-bone___out_from_boneville_coverart_thumb.png"
21741,"Dynasty Warriors 5: Xtreme Legends","Omega Force","Action","2005-09-15","http://media.giantbomb.com/uploads/0/462/237229-dw5x_thumb.jpg"
22962,"Super Robot Wars J","Banpresto Co., Ltd.","Strategy","2005-09-15","http://media.giantbomb.com/uploads/1/10584/487329-11_thumb.jpg"
7649,"Mortal Kombat: Shaolin Monks","Midway Studios Los Angeles","Action","2005-09-16","http://media.giantbomb.com/uploads/8/87209/1340034-mksm_box_thumb.png"
18945,"Supreme Earth Champion","Totally Screwed Software","Action","2005-09-16","/images/unknown.jpg"
22113,"Anubis II","Data Design Interactive","Action","2005-09-18","http://media.giantbomb.com/uploads/1/14755/796318-front_cover_thumb.jpg"
1961,"Myst V: End of Ages","Cyan Worlds, Inc.","Adventure","2005-09-19","http://media.giantbomb.com/uploads/0/2891/1474603-boxshot_05_thumb.jpg"
9822,"DK: King of Swing","Paon Corporation, Ltd.","Action","2005-09-19","http://media.giantbomb.com/uploads/0/3715/653795-dkksga0f_thumb.jpg"
9850,"The Sims 2: Nightlife","Maxis Software","Simulation","2005-09-19","http://media.giantbomb.com/uploads/0/4938/609975-650929_gs_l_f_thumb.jpg"
11669,"Tak: The Great Juju Challenge","Avalanche Software LLC","Action","2005-09-19","http://media.giantbomb.com/uploads/0/4253/399711-cf_8_thumb.jpg"
2494,"Indigo Prophecy","Quantic Dream","Adventure","2005-09-20","http://media.giantbomb.com/uploads/0/3163/235661-indigoprophecy_thumb.jpg"
4579,"Trash","Inhuman Games","Strategy","2005-09-20","http://media.giantbomb.com/uploads/4/40140/1041852-screen2_thumb.jpg"
5336,"Marvel Nemesis: Rise of the Imperfects ","EA Canada","Action","2005-09-20","http://media.giantbomb.com/uploads/1/10827/896848-925061_60210_front_thumb.jpg"
6602,"Ninja Gaiden Black","Team Ninja","Action","2005-09-20","http://media.giantbomb.com/uploads/1/14200/1058071-nj_thumb.jpg"
7676,"X-Men: Legends II - Rise of Apocalypse","SuperVillain Studios, Inc.","Action","2005-09-20","http://media.giantbomb.com/uploads/1/14906/946764-xmenleg2_final_rgb4_thumb.jpg"
14582,"Legend of Kay","NEON Software GmbH","Action-Adventure","2005-09-20","http://media.giantbomb.com/uploads/0/7464/796999-legend_of_kay_thumb.jpg"
15695,"Kingdom Under Fire: Heroes","Blueside","Action","2005-09-20","http://media.giantbomb.com/uploads/0/1211/195511-kingdom_under_fire_heroes_xbox_thumb.jpg"
17178,"RPG Maker 3","Enterbrain, Inc.","Role-Playing","2005-09-20","http://media.giantbomb.com/uploads/0/1379/926125-rm31300_thumb.jpg"
17226,"Space Invaders Revolution","Taito Corporation","Action","2005-09-20","http://media.giantbomb.com/uploads/0/4938/627148-space_invaders_ds_thumb.jpg"
18373,"We Love Katamari","Namco Bandai Games Inc.","Action","2005-09-20","http://media.giantbomb.com/uploads/0/9246/638439-921111_66473_front_thumb.jpg"
21784,"Gretzky NHL 06","Page 44 Studios","Hockey","2005-09-20","http://media.giantbomb.com/uploads/0/2123/240952-gretzky06_thumb.jpg"
21816,"Backyard Football 2006","Atari SA","Football","2005-09-20","http://media.giantbomb.com/uploads/0/1516/362188-51qx0chwcal._ss400__thumb.jpg"
27754,"The Berenstain Bears and the Spooky Old Tree","Program Ace","Platformer","2005-09-20","http://media.giantbomb.com/uploads/0/1992/1102353-beren_thumb.jpg"
8644,"S.L.A.I.","Genki Co., Ltd.","Action","2005-09-21","http://media.giantbomb.com/uploads/6/64656/1308008-slai_thumb.jpg"
19335,"Warhammer 40,000: Dawn of War - Winter Assault","Relic Entertainment","Real-Time Strategy","2005-09-21","http://media.giantbomb.com/uploads/0/2891/1096551-wa_box_thumb.jpg"
9699,"AFL Premiership 2005","Transmission Games","Sports","2005-09-22","http://media.giantbomb.com/uploads/1/15399/807099-afl_premiership_2005_thumb.jpg"
27320,"Mall of America Tycoon","4HEAD Studios","Simulation","2005-09-24","http://media.giantbomb.com/uploads/0/5512/1079189-mall_of_america_tycoon_box_thumb.jpg"
6170,"Dora the Explorer: Dance to the Rescue","ImaginEngine Corp.","Adventure","2005-09-25","http://media.giantbomb.com/uploads/0/5768/764928-dora_thumb.jpg"
7593,"Ultimate Spider-Man","Treyarch","Action","2005-09-25","http://media.giantbomb.com/uploads/0/8271/1145531-928444_67513_front_thumb.jpg"
237,"Fireworks Extravaganza","KatGames","Strategy","2005-09-26","/images/unknown.jpg"
3650,"Tiger Woods PGA Tour 06","Headgate Studios Inc.","Sports","2005-09-26","http://media.giantbomb.com/uploads/0/56/703335-928262_67313_front_thumb.jpg"
4158,"Bet on Soldier: Blood Sport","Kylotonn Entertainment","Action","2005-09-26","http://media.giantbomb.com/uploads/0/3699/692519-bet_on_soldier___blood_sport_coverart_thumb.png"
4241,"Total Overdose","Deadline Games A/S","Action","2005-09-26","http://media.giantbomb.com/uploads/9/92927/1418368-total_overdose_coverart_thumb.png"
7206,"NBA Live 06","EA Canada","Sports","2005-09-26","http://media.giantbomb.com/uploads/0/140/674339-d_wade_nba_live_2006_thumb.jpg"
10316,"Theseus - Return of the Hero","Sigma Team","Action","2005-09-26","/images/unknown.jpg"
11870,"The Suffering:  Ties That Bind","Surreal Software, Inc.","Action","2005-09-26","http://media.giantbomb.com/uploads/0/4471/697979-the_suffering_ties_that_bind_cover_thumb.png"
16121,"Day of Defeat: Source","Valve Corporation","First-Person Shooter","2005-09-26","http://media.giantbomb.com/uploads/0/5480/609079-dod_boxart_thumb.jpg"
16337,"Sly 3: Honor Among Thieves","Sucker Punch","Platformer","2005-09-26","http://media.giantbomb.com/uploads/0/4340/776461-927168_65867_front_thumb.jpg"
21363,"NBA 2K6","Visual Concepts","Basketball","2005-09-26","http://media.giantbomb.com/uploads/0/768/189131-928299_67356_front_thumb.jpg"
26471,"DT Racer","Axis Entertainment ","Driving/Racing","2005-09-26","http://media.giantbomb.com/uploads/0/4647/1026613-929560_69487_front_thumb.jpg"
2138,"Capcom Classics Collection","Backbone Entertainment","Action","2005-09-27","http://media.giantbomb.com/uploads/0/2130/648941-ccc1_thumb.jpg"
2978,"Cold War","Mindware Studios s.r.o.","Action","2005-09-27","http://media.giantbomb.com/uploads/0/56/353857-926769_70629_front_thumb.jpg"
4057,"NHL Eastside Hockey Manager 2005","Sports Interactive Limited","Sports","2005-09-27","http://media.giantbomb.com/uploads/3/38123/1166799-ehm2005_thumb.jpg"
7620,"Frogger: Ancient Shadow","Hudson Entertainment, Inc.","Action","2005-09-27","http://media.giantbomb.com/uploads/0/5911/832214-frogger_thumb.jpg"
8451,"Lost in Blue","Konami Corporation","Role-Playing","2005-09-27","http://media.giantbomb.com/uploads/0/8168/673773-lost_in_blue_thumb.jpg"
13290,"Far Cry: Instincts","Ubisoft Montreal Studios","Action","2005-09-27","http://media.giantbomb.com/uploads/0/4865/826242-917534_61602_front_thumb.jpg"
16319,"Lunar: Dragon Song","Japan Art Media","Role-Playing","2005-09-27","http://media.giantbomb.com/uploads/1/14200/924102-lus_thumb.jpg"
17990,"Trace Memory","CING, Inc.","Adventure","2005-09-27","http://media.giantbomb.com/uploads/1/15222/661706-trace_thumb.jpg"
22575,"Hoyle Casino 2006","Sierra Entertainment, Inc.","Card Game","2005-09-27","http://media.giantbomb.com/uploads/1/12384/404638-hoyle_2006_thumb.jpg"
23552,"Frogger: Helmet Chaos","Konami Computer Entertainment Hawaii, Inc.","Platformer","2005-09-27","http://media.giantbomb.com/uploads/1/14755/594716-920794_54567_front_thumb.jpg"
3342,"Kreed","Burut Creative Team","Action","2005-09-28","/images/unknown.jpg"
18377,"Heroes of the Pacific","Transmission Games","Shooter","2005-09-28","http://media.giantbomb.com/uploads/0/4865/852172-920405_54095_front_thumb.jpg"
19817,"Adventure Chest 2","Detalion","Adventure","2005-09-28","/images/unknown.jpg"
6586,"NVA: Mission: vorwärts immer!","Morgen Studios","Action","2005-09-29","/images/unknown.jpg"
13355,"Worms 4: Mayhem","Team17 Software Limited","Action","2005-09-29","http://media.giantbomb.com/uploads/0/4938/676464-boxart1_thumb.jpg"
23513,"Ai Yori Aoshi","KID Corp.","Adventure","2005-09-29","http://media.giantbomb.com/uploads/0/112/592549-ai_yori_aoshi_thumb.jpg"
23576,"Creatures Exodus","Gameware Development","Strategy","2005-09-29","http://media.giantbomb.com/uploads/0/2891/604436-exodus_boxart_thumb.jpg"
14862,"Moorhuhn Remake","phenomedia publishing gmbh","Action","2005-10-01","/images/unknown.jpg"
11670,"Conflict: Global Terror","Pivotal Games Ltd.","Action","2005-10-03","http://media.giantbomb.com/uploads/1/15399/843744-conflict___global_terror_thumb.jpg"
12964,"Pokémon XD: Gale of Darkness","Genius Sonority, Inc.","Strategy","2005-10-03","http://media.giantbomb.com/uploads/0/976/213914-pokemon_xd_thumb.jpg"
3617,"Brothers in Arms: Earned in Blood","Gearbox Software LLC","Action","2005-10-04","http://media.giantbomb.com/uploads/0/56/180366-926941_63611_front_thumb.jpg"
9171,"FIFA Soccer 06","EA Canada","Sports","2005-10-04","http://media.giantbomb.com/uploads/0/3715/637451-fi06pc0f_thumb.jpg"
9908,"Virtua Tennis: World Tour","Sumo Digital Ltd.","Sports","2005-10-04","http://media.giantbomb.com/uploads/1/14030/808839-vtwt_thumb.jpg"
11321,"Castlevania: Dawn of Sorrow","Konami Computer Entertainment Tokyo","Action","2005-10-04","http://media.giantbomb.com/uploads/0/6384/607673-51f6y8k3n1l._sl500__thumb.jpg"
15108,"Mega Man Zero 4","Inti Creates Co., Ltd.","Action","2005-10-04","http://media.giantbomb.com/uploads/1/14169/620374-61qbxcvpdwl._sl500_aa280__thumb.jpg"
18208,"Trauma Center: Under the Knife","Atlus Co., Ltd.","Action","2005-10-04","http://media.giantbomb.com/uploads/0/6384/608096-traumacenterbox_thumb.jpg"
18607,"Dungeons & Dragons: Dragonshard","Liquid Entertainment","Action","2005-10-04","http://media.giantbomb.com/uploads/0/6807/216673-112404_dragonshard_thumb.jpg"
22317,"NBA 06","Sony Computer Entertainment America","Sports","2005-10-04","http://media.giantbomb.com/uploads/0/4647/363792-252px_nba_06_coverart_thumb.png"
18661,"Water Bugs","Retro64, Inc.","Action","2005-10-05","/images/unknown.jpg"
1895,"Bratz: Rock Angelz","Blitz Games","Action","2005-10-06","http://media.giantbomb.com/uploads/0/25/176002-40907_large_thumb.jpg"
7969,"Balko","Silver Style Entertainment e.K.","Adventure","2005-10-06","/images/unknown.jpg"
21434,"Total Extreme Wrestling 2005","Grey Dog Software","Wrestling","2005-10-06","http://media.giantbomb.com/uploads/0/7382/192364-generic_780x660_thumb.jpg"
12474,"Black & White 2","Lionhead Studios Ltd.","Strategy","2005-10-07","http://media.giantbomb.com/uploads/0/6384/629733-blackandwhite2boxart_thumb.jpg"
1560,"Hope Springs Eternal","MDNA games","Adventure","2005-10-10","/images/unknown.jpg"
11486,"Tim Burton's The Nightmare Before Christmas: The Pumpkin King","TOSE Co., Ltd.","Action","2005-10-10","http://media.giantbomb.com/uploads/0/4647/834372-920698_54459_front_thumb.jpg"
12814,"Glider: Collect'n Kill","REVOgames GbR","Action","2005-10-10","/images/unknown.jpg"
18615,"Tim Burton's The Nightmare Before Christmas: Oogie's Revenge","TOSE Co., Ltd.","Action","2005-10-10","http://media.giantbomb.com/uploads/0/112/388866-platform_neutral_thumb.jpg"
21010,"Catan","Big Huge Games","Strategy","2005-10-10","http://media.giantbomb.com/uploads/1/13154/868696-gb_thumb.png"
1321,"L. A. Rush","Midway Studios Newcastle","Driving/Racing","2005-10-11","http://media.giantbomb.com/uploads/0/5327/257360-la_rush_ps2us_thumb.jpg"
1368,"Romancing SaGa","Square Co., Ltd.","Adventure","2005-10-11","http://media.giantbomb.com/uploads/0/1665/457024-romancing_saga_boxart_thumb.jpg"
1914,"Shin Megami Tensei: Digital Devil Saga 2","Atlus Co., Ltd.","Role-Playing","2005-10-11","http://media.giantbomb.com/uploads/1/14906/771673-digital_devil_saga_2_front_thumb.jpg"
5036,"Serious Sam II","Croteam Ltd.","Action","2005-10-11","http://media.giantbomb.com/uploads/1/11907/281439-serious_sam_ii___pc_thumb.jpg"
9940,"NCAA March Madness 06","EA Canada","Basketball","2005-10-11","http://media.giantbomb.com/uploads/0/4647/839399-927998_66977_front_thumb.jpg"
12418,"SSX on Tour","EA Canada","Sports","2005-10-11","http://media.giantbomb.com/uploads/0/3/610103-ssxtour_thumb.jpg"
14048,"SOCOM 3: U.S. Navy SEALs","Zipper Interactive","Action","2005-10-11","http://media.giantbomb.com/uploads/0/3509/690939-socom3_na_thumb.jpg"
17636,"Codename: Kids Next Door - Operation: V.I.D.E.O.G.A.M.E.","High Voltage Software, Inc.","Action","2005-10-11","http://media.giantbomb.com/uploads/1/10827/467675-929447_69208_front_thumb.jpg"
19409,"Phoenix Wright: Ace Attorney","Capcom","Adventure","2005-10-11","http://media.giantbomb.com/uploads/0/6384/614097-phoenixwrightaceattorneyboxart_thumb.png"
25335,"Renegade Paintball","Cat Daddy Games, LLC","Sports","2005-10-11","http://media.giantbomb.com/uploads/1/17345/890071-splat_thumb.jpg"
25739,"One","Digital Legends Entertainment","Fighting","2005-10-11","http://media.giantbomb.com/uploads/1/14906/946536-6446_ver_0_rev_1_am_front_thumb.jpg"
1391,"Rag Doll Kung Fu","Media Molecule","Action","2005-10-12","http://media.giantbomb.com/uploads/0/1570/639630-920117_77364_front_thumb.jpg"
2591,"Absolute Blue","Intermediaware","Action","2005-10-12","/images/unknown.jpg"
23839,"Devil Kings","Neuron-Age","Action","2005-10-12","http://media.giantbomb.com/uploads/0/3509/668880-devilkings_na_thumb.jpg"
24639,"Rec Room Challenge","Skyworks Technologies, Inc.","Compilation","2005-10-12","http://media.giantbomb.com/uploads/0/4647/824980-930704_71444_front_thumb.jpg"
24717,"Hockey Rage 2005","Fathammer Ltd.","Hockey","2005-10-12","http://media.giantbomb.com/uploads/0/4647/828864-hrbig_thumb.jpg"
25541,"Hunting Unlimited Trophy Collection","SCS Software","Simulation","2005-10-13","http://media.giantbomb.com/uploads/0/1379/923969-930626_71273_front_thumb.jpg"
6606,"Ultimate Arcade Games","Nocturnal Software","Action","2005-10-15","http://media.giantbomb.com/uploads/0/4647/833223-928212_67255_front_thumb.jpg"
12109,"Torrente 3","Virtual Toys","Action","2005-10-15","/images/unknown.jpg"
2894,"Teen Titans","Artificial Mind & Movement","Action","2005-10-16","http://media.giantbomb.com/uploads/0/1550/242706-teentitansgcn_thumb.jpg"
11324,"Astérix & Obélix XXL 2: Mission: Las Vegum","Etranges Libellules","Action","2005-10-16","http://media.giantbomb.com/uploads/7/72194/1375983-xxl000_thumb.jpg"
222,"Fire Emblem: Path of Radiance","Intelligent Systems Co., Ltd.","Strategy","2005-10-17","http://media.giantbomb.com/uploads/1/14755/615524-fepor_front_thumb.jpg"
4166,"Blitz: The League","NetherRealm Studios","Sports","2005-10-17","http://media.giantbomb.com/uploads/0/561/235710-blitz_the_league_thumb.jpg"
4800,"F.E.A.R.: First Encounter Assault Recon","Monolith Productions, Inc.","Action","2005-10-17","http://media.giantbomb.com/uploads/1/11419/788735-fearpc2_thumb.jpg"
9909,"Shattered Union","PopTop Software Inc.","Strategy","2005-10-17","http://media.giantbomb.com/uploads/0/1156/271028-header_thumb.jpg"
16206,"The Warriors","Rockstar Toronto","Action","2005-10-17","http://media.giantbomb.com/uploads/2/20190/765411-warriorscoverxbox_thumb.jpg"
17,"Sportfischen Professional","Radon Labs GmbH","Sports","2005-10-18","http://media.giantbomb.com/uploads/0/238/709520-sportfischen_professional_thumb.jpg"
261,"Stubbs the Zombie in Rebel Without a Pulse","Chewy Software, LLC","Action","2005-10-18","http://media.giantbomb.com/uploads/0/2530/297649-stubbsboxart_thumb.jpg"
689,"Jak X: Combat Racing","Naughty Dog, Inc.","Action","2005-10-18","http://media.giantbomb.com/uploads/0/4340/771222-927166_65865_front_thumb.jpg"
690,"Dragon Ball Z: Budokai Tenkaichi","Atari SA","Action","2005-10-18","http://media.giantbomb.com/uploads/0/608/223544-budokaitenkaichiboxart_thumb.jpg"
2092,"Fable: The Lost Chapters","Lionhead Studios Ltd.","Role-Playing","2005-10-18","http://media.giantbomb.com/uploads/0/5872/474953-fable_thumb.jpg"
6522,"Shadow of the Colossus","Team Ico","Action-Adventure","2005-10-18","http://media.giantbomb.com/uploads/1/14030/1122217-shadow_of_the_colossus_thumb.jpg"
7222,"Tony Hawk's American Wasteland","Neversoft Entertainment","Sports","2005-10-18","http://media.giantbomb.com/uploads/0/628/236628-tony_hawk_american_wasteland_final_thumb.jpg"
8546,"Age of Empires III","Ensemble Studios","Strategy","2005-10-18","http://media.giantbomb.com/uploads/1/14030/654351-aoeiiiboxart_thumb.jpg"
10219,"Duel Masters Shadow of the Code","Mistic Software Inc.","Strategy","2005-10-18","http://media.giantbomb.com/uploads/0/4859/492463-11329_thumb.jpg"
13512,"Spyro: Shadow Legacy","Amaze Entertainment, Inc.","Role-Playing","2005-10-18","http://media.giantbomb.com/uploads/0/4656/925898-spyro_ds_thumb.jpg"
13571,"Zombietron 1 - Cemetery Guy","KryptKoderz","Action","2005-10-18","/images/unknown.jpg"
13683,"Quake 4","id Software","First-Person Shooter","2005-10-18","http://media.giantbomb.com/uploads/1/14906/854052-quake4box_thumb.jpg"
17853,"Sniper Elite","Rebellion","Action","2005-10-18","http://media.giantbomb.com/uploads/7/70928/1211342-fcqxyt_thumb.jpg"
18419,"Land of the Dead: Road to Fiddler's Green","Brainbox Games","First-Person Shooter","2005-10-18","http://media.giantbomb.com/uploads/1/11091/1338269-land_of_the_dead_thumb.jpg"
19647,"Disney's Chicken Little","Avalanche Software LLC","Action","2005-10-18","http://media.giantbomb.com/uploads/0/5768/748326-chicken_thumb.jpg"
20595,"The Con","Think & Feel","Fighting","2005-10-18","http://media.giantbomb.com/uploads/1/13154/959581-gb_thumb.png"
22170,"World Poker Tour","Coresoft, Inc.","Card Game","2005-10-18","http://media.giantbomb.com/uploads/1/13817/324618-wpt_2006_psp_box_thumb.jpg"
9269,"SpongeBob SquarePants: Lights, Camera, Pants!","THQ Studio Australia","Action","2005-10-19","/images/unknown.jpg"
21405,"Crash Tag Team Racing","Radical Entertainment Inc.","Platformer","2005-10-19","http://media.giantbomb.com/uploads/0/2009/191594-927301_66100_front_thumb.jpg"
22779,"Zatch Bell! Mamodo Battles","Eighting/Raizing","Fighting","2005-10-19","http://media.giantbomb.com/uploads/0/56/443942-box_l_thumb.jpg"
3661,"Shining Force: Neo","Amusement Vision, Ltd.","Action","2005-10-20","http://media.giantbomb.com/uploads/0/9057/290396-box_l_thumb.jpg"
23279,"Happiness!","Windmill","Adventure","2005-10-21","http://media.giantbomb.com/uploads/0/112/604387-cover_thumb.jpg"
2029,"Classic Compendium 2","AI Factory Limited","Trivia/Board Game","2005-10-22","http://media.giantbomb.com/uploads/0/5822/280079-cc2giz_thumb.jpg"
2803,"Classic Compendium","AI Factory Limited","Trivia/Board Game","2005-10-22","http://media.giantbomb.com/uploads/0/5822/279933-ccgiz_thumb.jpg"
18384,"Fathammer Classics Pack","Fathammer Ltd.","Action","2005-10-22","http://media.giantbomb.com/uploads/0/4647/828708-didyouknow_fathammer_thumb.jpg"
30885,"Pocket Ping Pong 2005","Calaris Studios","Shooter","2005-10-22","http://media.giantbomb.com/uploads/0/4647/1339800-pocket_thumb.jpg"
21754,"The Bible Game","Crave Entertainment","Minigame Collection","2005-10-23","http://media.giantbomb.com/uploads/0/56/346658-box_l_thumb.jpg"
1534,"The Incredibles: Rise of the Underminer","Heavy Iron Studios","Action","2005-10-24","http://media.giantbomb.com/uploads/0/4938/890221-pc_inc_riseof_thumb.jpg"
3180,"Vietcong 2","Outsider Develoment s.r.o.","Action","2005-10-24","http://media.giantbomb.com/uploads/0/1550/203445-19_thumb.jpg"
5436,"Metroid Prime Pinball","Fuse Games Limited","Pinball","2005-10-24","http://media.giantbomb.com/uploads/0/6384/612602-image3_thumb.jpg"
6731,"Grand Theft Auto: Liberty City Stories","Rockstar Leeds","Action","2005-10-24","http://media.giantbomb.com/uploads/1/12537/646433-ciiiiiiiiiiiiiiiity_thumb.jpg"
7402,"Cloud","USC Interactive Media","Action","2005-10-24","http://media.giantbomb.com/uploads/0/4750/454602-4_thumb.jpg"
16639,"Dance Dance Revolution: Mario Mix","Konami Computer Entertainment Tokyo","Music/Rhythm","2005-10-24","http://media.giantbomb.com/uploads/0/2714/282215-ddrjap_thumb.gif"
18678,"Call of Cthulhu: Dark Corners of the Earth","Headfirst Productions","Action","2005-10-24","http://media.giantbomb.com/uploads/0/4938/658808-call_of_cthulhu_dark_corners_of_the_earth_thumb.jpg"
21646,"Battlefield 2: Modern Combat","Digital Illusions CE AB","First-Person Shooter","2005-10-24","http://media.giantbomb.com/uploads/1/13154/1027951-gb_thumb.png"
2347,"Call of Duty 2","Infinity Ward","Action","2005-10-25","http://media.giantbomb.com/uploads/0/4625/462089-cod_2_prev_sc0_thumb.jpg"
5960,"Shrek SuperSlam","7 Studios","Action","2005-10-25","http://media.giantbomb.com/uploads/0/8168/759485-928153_67184_front_thumb.jpg"
7832,"Atomic Betty","Big Blue Bubble Inc.","Action","2005-10-25","http://media.giantbomb.com/uploads/0/4647/833264-927682_66630_front_thumb.jpg"
11973,"Gunstar Super Heroes","Treasure","Action","2005-10-25","http://media.giantbomb.com/uploads/0/6384/612713-gun_thumb.jpg"
16457,"Sid Meier's Civilization IV","Firaxis Games","Strategy","2005-10-25","http://media.giantbomb.com/uploads/0/46/646032-civilization_iv_front_thumb.jpg"
17700,"Taito Legends","Taito Corporation","Action","2005-10-25","http://media.giantbomb.com/uploads/0/56/667067-box_l_thumb.jpg"
18745,"Ratchet: Deadlocked","Buzz Monkey Software, LLC","Action-Adventure","2005-10-25","http://media.giantbomb.com/uploads/0/4340/771185-927167_65866_front_thumb.jpg"
22944,"Ghost in the Shell: Stand Alone Complex","epics","First-Person Shooter","2005-10-25","http://media.giantbomb.com/uploads/0/8263/481562-gits_psp2_thumb.jpg"
3015,"Half-Life 2: Lost Coast","Valve Corporation","Action","2005-10-27","http://media.giantbomb.com/uploads/1/14735/1056592-header_thumb.jpg"
11501,"Im Namen des Gesetzes","Exozet Games GmbH","Adventure","2005-10-27","/images/unknown.jpg"
6254,"FireFly Studios' Stronghold 2 Deluxe","FireFly Studios Ltd.","Strategy","2005-10-28","/images/unknown.jpg"
7316,"City of Villains","Cryptic Studios","MMORPG","2005-10-28","http://media.giantbomb.com/uploads/0/3712/183988-city_of_villains_thumb.jpg"
11242,"Snood 2: On Vacation","Gravity-i Ltd","Action","2005-10-28","http://media.giantbomb.com/uploads/0/561/214428-snood_2_thumb.jpg"
16030,"High Seize","RedLynx Ltd","Strategy","2005-10-28","http://media.giantbomb.com/uploads/1/14906/939922-high_seize_front_thumb.png"
23566,"Fate/hollow ataraxia","Type-Moon","Adventure","2005-10-28","http://media.giantbomb.com/uploads/0/1679/1372809-hollow_ataraxia_thumb.jpg"
27089,"Mahoutsukai no Tamago","Zero","Adventure","2005-10-28","http://media.giantbomb.com/uploads/0/112/1061515-menu00_thumb.jpg"
5645,"R.I.P.","White Elephant Games","Action","2005-10-30","/images/unknown.jpg"
3641,"007: From Russia with Love","Rebellion","Action","2005-11-01","http://media.giantbomb.com/uploads/0/1771/462120-007_from_russia_with_love_ntsc__cdcovers_cc__front_thumb.jpg"
7094,"Star Wars: Battlefront II","Pandemic Studios","Action","2005-11-01","http://media.giantbomb.com/uploads/4/48177/1377758-bd81c9528bdb793c8503f5e1e0a8a0a1_star_wars_battlefront_ii_thumb.jpg"
8088,"Trapt","Paon Corporation, Ltd.","Action","2005-11-01","http://media.giantbomb.com/uploads/0/8123/1409356-2cfcdx1_thumb.jpg"
9824,"Mega Man Battle Network 5: Double Team DS","Capcom Production Studio 2","Action","2005-11-01","http://media.giantbomb.com/uploads/0/3715/646599-mbn5ds0f_thumb.jpg"
9963,"Teenage Mutant Ninja Turtles 3: Mutant Nightmare","Konami Studios","Action","2005-11-01","http://media.giantbomb.com/uploads/0/7240/256284-tmnt3xbox_thumb.jpg"
15496,"Geniu$: The Tech Tycoon Game","Radon Labs GmbH","Strategy","2005-11-01","http://media.giantbomb.com/uploads/0/4656/1055847-00000113944_vivamediageniusthetechtycoongame_large_thumb.jpeg"
16711,"Call of Duty 2: Big Red One","Gray Matter Interactive Studios, Inc.","Action","2005-11-01","http://media.giantbomb.com/uploads/1/11907/501274-cod2___bro___xbox_thumb.jpg"
18954,"Navigatris","SheepArcade","Strategy","2005-11-01","/images/unknown.jpg"
22042,"Tokobot","Tecmo Koei Co., Ltd.","Platformer","2005-11-01","http://media.giantbomb.com/uploads/0/9252/850022-tokobot_us_front_thumb.jpg"
